,end station id,end station name,end station latitude,end station longitude
2723,3187,Warren St,40.721123600000006,-74.03805095
2723,3187,Warren St,40.721123600000006,-74.03805095
2724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2724,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2725,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2726,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2727,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2727,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2727,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2728,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2728,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2728,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2729,3640,Journal Square,40.733670000000004,-74.0625
2729,3640,Journal Square,40.733670000000004,-74.0625
2729,3640,Journal Square,40.733670000000004,-74.0625
2730,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2730,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2730,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2731,3187,Warren St,40.721123600000006,-74.03805095
2731,3187,Warren St,40.721123600000006,-74.03805095
2731,3187,Warren St,40.721123600000006,-74.03805095
2732,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2732,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2732,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2733,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2733,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2733,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2734,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2734,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2734,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2735,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2735,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2735,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2736,3638,Washington St,40.7242941,-74.0354826
2736,3638,Washington St,40.7242941,-74.0354826
2736,3638,Washington St,40.7242941,-74.0354826
2737,3640,Journal Square,40.733670000000004,-74.0625
2737,3640,Journal Square,40.733670000000004,-74.0625
2737,3640,Journal Square,40.733670000000004,-74.0625
2738,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2738,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2738,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2739,3640,Journal Square,40.733670000000004,-74.0625
2739,3640,Journal Square,40.733670000000004,-74.0625
2739,3640,Journal Square,40.733670000000004,-74.0625
2740,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2740,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2740,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2741,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2741,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2741,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2742,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2742,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2742,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2743,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2743,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2743,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2744,3202,Newport PATH,40.7272235,-74.03375890000001
2744,3202,Newport PATH,40.7272235,-74.03375890000001
2744,3202,Newport PATH,40.7272235,-74.03375890000001
2745,3206,Hilltop,40.7311689,-74.0575736
2745,3206,Hilltop,40.7311689,-74.0575736
2745,3206,Hilltop,40.7311689,-74.0575736
2746,3185,City Hall,40.717732500000004,-74.04384499999999
2746,3185,City Hall,40.717732500000004,-74.04384499999999
2746,3185,City Hall,40.717732500000004,-74.04384499999999
2747,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2747,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2747,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2748,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2748,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2748,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2749,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2749,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2749,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2750,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2750,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2750,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2751,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2751,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2751,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2752,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2752,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2752,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2753,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2753,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2753,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2754,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2754,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2754,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2755,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2755,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2755,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2756,3187,Warren St,40.721123600000006,-74.03805095
2756,3187,Warren St,40.721123600000006,-74.03805095
2756,3187,Warren St,40.721123600000006,-74.03805095
2757,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2757,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2757,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2758,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2758,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2758,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2759,3201,Dey St,40.737711,-74.066921
2759,3201,Dey St,40.737711,-74.066921
2759,3201,Dey St,40.737711,-74.066921
2760,3640,Journal Square,40.733670000000004,-74.0625
2760,3640,Journal Square,40.733670000000004,-74.0625
2760,3640,Journal Square,40.733670000000004,-74.0625
2761,3210,Pershing Field,40.742677141,-74.051788633
2761,3210,Pershing Field,40.742677141,-74.051788633
2761,3210,Pershing Field,40.742677141,-74.051788633
2762,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2762,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2762,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2763,3202,Newport PATH,40.7272235,-74.03375890000001
2763,3202,Newport PATH,40.7272235,-74.03375890000001
2763,3202,Newport PATH,40.7272235,-74.03375890000001
2764,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2764,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2764,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2765,3203,Hamilton Park,40.727595965999996,-74.044247311
2765,3203,Hamilton Park,40.727595965999996,-74.044247311
2765,3203,Hamilton Park,40.727595965999996,-74.044247311
2766,3280,Astor Place,40.71928220070703,-74.07126188278198
2766,3280,Astor Place,40.71928220070703,-74.07126188278198
2766,3280,Astor Place,40.71928220070703,-74.07126188278198
2767,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2767,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2767,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2768,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2768,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2768,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2769,3640,Journal Square,40.733670000000004,-74.0625
2769,3640,Journal Square,40.733670000000004,-74.0625
2769,3640,Journal Square,40.733670000000004,-74.0625
2770,3184,Paulus Hook,40.7141454,-74.0335519
2770,3184,Paulus Hook,40.7141454,-74.0335519
2770,3184,Paulus Hook,40.7141454,-74.0335519
2771,3481,York St,40.71649,-74.04105
2771,3481,York St,40.71649,-74.04105
2771,3481,York St,40.71649,-74.04105
2772,3638,Washington St,40.7242941,-74.0354826
2772,3638,Washington St,40.7242941,-74.0354826
2772,3638,Washington St,40.7242941,-74.0354826
2773,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2773,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2773,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2774,3639,Harborside,40.71925170000001,-74.034234
2774,3639,Harborside,40.71925170000001,-74.034234
2774,3639,Harborside,40.71925170000001,-74.034234
2775,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
2775,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
2775,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
2776,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2776,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2776,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2777,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2777,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2777,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2778,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2778,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2778,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2779,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2779,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2779,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2780,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2780,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2780,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2781,3195,Sip Ave,40.73089709786179,-74.06391263008119
2781,3195,Sip Ave,40.73089709786179,-74.06391263008119
2781,3195,Sip Ave,40.73089709786179,-74.06391263008119
2782,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2782,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2782,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2783,3187,Warren St,40.721123600000006,-74.03805095
2783,3187,Warren St,40.721123600000006,-74.03805095
2783,3187,Warren St,40.721123600000006,-74.03805095
2784,3202,Newport PATH,40.7272235,-74.03375890000001
2784,3202,Newport PATH,40.7272235,-74.03375890000001
2784,3202,Newport PATH,40.7272235,-74.03375890000001
2785,3212,Christ Hospital,40.734785818,-74.050443636
2785,3212,Christ Hospital,40.734785818,-74.050443636
2785,3212,Christ Hospital,40.734785818,-74.050443636
2786,3198,Heights Elevator,40.748715945380226,-74.04044330120088
2786,3198,Heights Elevator,40.748715945380226,-74.04044330120088
2786,3198,Heights Elevator,40.748715945380226,-74.04044330120088
2787,3481,York St,40.71649,-74.04105
2787,3481,York St,40.71649,-74.04105
2787,3481,York St,40.71649,-74.04105
2788,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2788,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2788,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2789,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
2789,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
2789,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
2790,3201,Dey St,40.737711,-74.066921
2790,3201,Dey St,40.737711,-74.066921
2790,3201,Dey St,40.737711,-74.066921
2791,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2791,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2791,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2792,3639,Harborside,40.71925170000001,-74.034234
2792,3639,Harborside,40.71925170000001,-74.034234
2792,3639,Harborside,40.71925170000001,-74.034234
2793,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2793,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2793,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2794,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2794,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2794,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2795,3206,Hilltop,40.7311689,-74.0575736
2795,3206,Hilltop,40.7311689,-74.0575736
2795,3206,Hilltop,40.7311689,-74.0575736
2796,3640,Journal Square,40.733670000000004,-74.0625
2796,3640,Journal Square,40.733670000000004,-74.0625
2796,3640,Journal Square,40.733670000000004,-74.0625
2797,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2797,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2797,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2798,3201,Dey St,40.737711,-74.066921
2798,3201,Dey St,40.737711,-74.066921
2798,3201,Dey St,40.737711,-74.066921
2799,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2799,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2799,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2800,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2800,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2800,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2801,3206,Hilltop,40.7311689,-74.0575736
2801,3206,Hilltop,40.7311689,-74.0575736
2801,3206,Hilltop,40.7311689,-74.0575736
2802,3639,Harborside,40.71925170000001,-74.034234
2802,3639,Harborside,40.71925170000001,-74.034234
2802,3639,Harborside,40.71925170000001,-74.034234
2803,3194,McGinley Square,40.7253399253558,-74.06762212514876
2803,3194,McGinley Square,40.7253399253558,-74.06762212514876
2803,3194,McGinley Square,40.7253399253558,-74.06762212514876
2804,3202,Newport PATH,40.7272235,-74.03375890000001
2804,3202,Newport PATH,40.7272235,-74.03375890000001
2804,3202,Newport PATH,40.7272235,-74.03375890000001
2805,3203,Hamilton Park,40.727595965999996,-74.044247311
2805,3203,Hamilton Park,40.727595965999996,-74.044247311
2805,3203,Hamilton Park,40.727595965999996,-74.044247311
2806,3681,Grand St,40.71517767732029,-74.03768330812454
2806,3681,Grand St,40.71517767732029,-74.03768330812454
2806,3681,Grand St,40.71517767732029,-74.03768330812454
2807,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2807,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2807,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2808,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2808,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2808,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2809,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2809,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2809,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2810,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
2810,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
2810,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
2811,3639,Harborside,40.71925170000001,-74.034234
2811,3639,Harborside,40.71925170000001,-74.034234
2811,3639,Harborside,40.71925170000001,-74.034234
2812,3481,York St,40.71649,-74.04105
2812,3481,York St,40.71649,-74.04105
2812,3481,York St,40.71649,-74.04105
2813,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2813,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2813,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2814,3195,Sip Ave,40.73089709786179,-74.06391263008119
2814,3195,Sip Ave,40.73089709786179,-74.06391263008119
2814,3195,Sip Ave,40.73089709786179,-74.06391263008119
2815,3185,City Hall,40.717732500000004,-74.04384499999999
2815,3185,City Hall,40.717732500000004,-74.04384499999999
2815,3185,City Hall,40.717732500000004,-74.04384499999999
2816,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2816,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2816,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2817,3202,Newport PATH,40.7272235,-74.03375890000001
2817,3202,Newport PATH,40.7272235,-74.03375890000001
2817,3202,Newport PATH,40.7272235,-74.03375890000001
2818,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2818,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2818,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2819,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2819,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2819,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2820,3202,Newport PATH,40.7272235,-74.03375890000001
2820,3202,Newport PATH,40.7272235,-74.03375890000001
2820,3202,Newport PATH,40.7272235,-74.03375890000001
2821,3203,Hamilton Park,40.727595965999996,-74.044247311
2821,3203,Hamilton Park,40.727595965999996,-74.044247311
2821,3203,Hamilton Park,40.727595965999996,-74.044247311
2822,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2822,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2822,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2823,3213,Van Vorst Park,40.71848892,-74.047726625
2823,3213,Van Vorst Park,40.71848892,-74.047726625
2823,3213,Van Vorst Park,40.71848892,-74.047726625
2824,3195,Sip Ave,40.73089709786179,-74.06391263008119
2824,3195,Sip Ave,40.73089709786179,-74.06391263008119
2824,3195,Sip Ave,40.73089709786179,-74.06391263008119
2825,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2825,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2825,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2826,3681,Grand St,40.71517767732029,-74.03768330812454
2826,3681,Grand St,40.71517767732029,-74.03768330812454
2826,3681,Grand St,40.71517767732029,-74.03768330812454
2827,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2827,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2827,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2828,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
2828,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
2828,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
2829,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2829,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2829,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2830,3681,Grand St,40.71517767732029,-74.03768330812454
2830,3681,Grand St,40.71517767732029,-74.03768330812454
2830,3681,Grand St,40.71517767732029,-74.03768330812454
2831,3639,Harborside,40.71925170000001,-74.034234
2831,3639,Harborside,40.71925170000001,-74.034234
2831,3639,Harborside,40.71925170000001,-74.034234
2832,3203,Hamilton Park,40.727595965999996,-74.044247311
2832,3203,Hamilton Park,40.727595965999996,-74.044247311
2832,3203,Hamilton Park,40.727595965999996,-74.044247311
2833,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2833,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2833,3275,Columbus Drive,40.71835519823214,-74.03891444206238
2834,3638,Washington St,40.7242941,-74.0354826
2834,3638,Washington St,40.7242941,-74.0354826
2834,3638,Washington St,40.7242941,-74.0354826
2835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2835,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2836,3202,Newport PATH,40.7272235,-74.03375890000001
2836,3202,Newport PATH,40.7272235,-74.03375890000001
2836,3202,Newport PATH,40.7272235,-74.03375890000001
2837,3185,City Hall,40.717732500000004,-74.04384499999999
2837,3185,City Hall,40.717732500000004,-74.04384499999999
2837,3185,City Hall,40.717732500000004,-74.04384499999999
2838,3638,Washington St,40.7242941,-74.0354826
2838,3638,Washington St,40.7242941,-74.0354826
2838,3638,Washington St,40.7242941,-74.0354826
2839,3195,Sip Ave,40.73089709786179,-74.06391263008119
2839,3195,Sip Ave,40.73089709786179,-74.06391263008119
2839,3195,Sip Ave,40.73089709786179,-74.06391263008119
2840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
2841,3638,Washington St,40.7242941,-74.0354826
2841,3638,Washington St,40.7242941,-74.0354826
2841,3638,Washington St,40.7242941,-74.0354826
2842,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2842,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2842,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2843,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2843,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2843,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2844,3195,Sip Ave,40.73089709786179,-74.06391263008119
2844,3195,Sip Ave,40.73089709786179,-74.06391263008119
2844,3195,Sip Ave,40.73089709786179,-74.06391263008119
2845,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2845,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2845,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2846,3202,Newport PATH,40.7272235,-74.03375890000001
2846,3202,Newport PATH,40.7272235,-74.03375890000001
2846,3202,Newport PATH,40.7272235,-74.03375890000001
2847,3639,Harborside,40.71925170000001,-74.034234
2847,3639,Harborside,40.71925170000001,-74.034234
2847,3639,Harborside,40.71925170000001,-74.034234
2848,3638,Washington St,40.7242941,-74.0354826
2848,3638,Washington St,40.7242941,-74.0354826
2848,3638,Washington St,40.7242941,-74.0354826
2849,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2849,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2849,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2850,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2850,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2850,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2851,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2851,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2851,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
2852,3187,Warren St,40.721123600000006,-74.03805095
2852,3187,Warren St,40.721123600000006,-74.03805095
2852,3187,Warren St,40.721123600000006,-74.03805095
2853,3638,Washington St,40.7242941,-74.0354826
2853,3638,Washington St,40.7242941,-74.0354826
2853,3638,Washington St,40.7242941,-74.0354826
2854,3194,McGinley Square,40.7253399253558,-74.06762212514876
2854,3194,McGinley Square,40.7253399253558,-74.06762212514876
2854,3194,McGinley Square,40.7253399253558,-74.06762212514876
2855,3195,Sip Ave,40.73089709786179,-74.06391263008119
2855,3195,Sip Ave,40.73089709786179,-74.06391263008119
2855,3195,Sip Ave,40.73089709786179,-74.06391263008119
2856,3195,Sip Ave,40.73089709786179,-74.06391263008119
2856,3195,Sip Ave,40.73089709786179,-74.06391263008119
2856,3195,Sip Ave,40.73089709786179,-74.06391263008119
2857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2858,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2858,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2858,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281
2859,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2859,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2859,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2860,3211,Newark Ave,40.72152515,-74.046304543
2860,3211,Newark Ave,40.72152515,-74.046304543
2860,3211,Newark Ave,40.72152515,-74.046304543
2861,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2861,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2861,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
2862,3678,Fairmount Ave,40.72572613742557,-74.07195925712584
2862,3678,Fairmount Ave,40.72572613742557,-74.07195925712584
2862,3678,Fairmount Ave,40.72572613742557,-74.07195925712584
2863,3639,Harborside,40.71925170000001,-74.034234
2863,3639,Harborside,40.71925170000001,-74.034234
2863,3639,Harborside,40.71925170000001,-74.034234
2864,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2864,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2864,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
2865,3210,Pershing Field,40.742677141,-74.051788633
2865,3210,Pershing Field,40.742677141,-74.051788633
2865,3210,Pershing Field,40.742677141,-74.051788633
2866,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2866,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2866,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2867,3195,Sip Ave,40.73089709786179,-74.06391263008119
2867,3195,Sip Ave,40.73089709786179,-74.06391263008119
2867,3195,Sip Ave,40.73089709786179,-74.06391263008119
2868,3187,Warren St,40.721123600000006,-74.03805095
2868,3187,Warren St,40.721123600000006,-74.03805095
2868,3187,Warren St,40.721123600000006,-74.03805095
2869,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2869,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2869,3186,Grove St PATH,40.71958611647166,-74.0431174635887
2870,3268,Lafayette Park,40.71346382669195,-74.06285852193831
2870,3268,Lafayette Park,40.71346382669195,-74.06285852193831
2870,3268,Lafayette Park,40.71346382669195,-74.06285852193831
2871,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2871,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2871,3192,Liberty Light Rail,40.711242299999995,-74.0557013
2872,3681,Grand St,40.71517767732029,-74.03768330812454
2872,3681,Grand St,40.71517767732029,-74.03768330812454
2872,3681,Grand St,40.71517767732029,-74.03768330812454
2873,3195,Sip Ave,40.73089709786179,-74.06391263008119
2873,3195,Sip Ave,40.73089709786179,-74.06391263008119
2873,3195,Sip Ave,40.73089709786179,-74.06391263008119
2874,3279,Dixon Mills,40.72163014263835,-74.04996782541275
2874,3279,Dixon Mills,40.72163014263835,-74.04996782541275
2874,3279,Dixon Mills,40.72163014263835,-74.04996782541275
2875,3212,Christ Hospital,40.734785818,-74.050443636
2875,3212,Christ Hospital,40.734785818,-74.050443636
2875,3212,Christ Hospital,40.734785818,-74.050443636
2876,3195,Sip Ave,40.73089709786179,-74.06391263008119
2876,3195,Sip Ave,40.73089709786179,-74.06391263008119
2876,3195,Sip Ave,40.73089709786179,-74.06391263008119
2877,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2877,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2877,3205,JC Medical Center,40.71653978099194,-74.0496379137039
2878,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2878,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2878,3273,Manila & 1st,40.72165072487999,-74.04288411140442
2879,3210,Pershing Field,40.742677141,-74.051788633
2879,3210,Pershing Field,40.742677141,-74.051788633
2879,3210,Pershing Field,40.742677141,-74.051788633
2880,3195,Sip Ave,40.73089709786179,-74.06391263008119
2880,3195,Sip Ave,40.73089709786179,-74.06391263008119
2880,3195,Sip Ave,40.73089709786179,-74.06391263008119
2881,3638,Washington St,40.7242941,-74.0354826
2881,3638,Washington St,40.7242941,-74.0354826
2881,3638,Washington St,40.7242941,-74.0354826
2882,3481,York St,40.71649,-74.04105
2882,3481,York St,40.71649,-74.04105
2882,3481,York St,40.71649,-74.04105
